,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,TRPL_DBL,DBL_DBL,Fantasy_PTS
1,Draymond Green,37,2.0,5.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.0,3.0,5.0,5.0,2.0,4.0,3.0,False,False,43.0
2,Draymond Green,34,5.0,8.0,0.625,0.0,1.0,0.0,2.0,3.0,0.667,8.0,12.0,2.0,3.0,6.0,3.0,12.0,17.0,False,True,48.5
2,Draymond Green,30,4.0,6.0,0.667,1.0,1.0,1.0,0.0,0.0,0.0,9.0,9.0,6.0,3.0,2.0,2.0,9.0,25.0,False,False,51.25
4,Draymond Green,21,0.0,3.0,0.0,0.0,1.0,0.0,7.0,8.0,0.875,5.0,6.0,2.0,1.0,3.0,0.0,7.0,1.0,False,False,26.75
3,Draymond Green,34,3.0,6.0,0.5,0.0,2.0,0.0,2.0,2.0,1.0,7.0,6.0,1.0,0.0,2.0,6.0,8.0,11.0,False,False,26.75
2,Draymond Green,24,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,6.0,1.0,0.0,2.0,1.0,7.0,10.0,False,False,21.25
1,Draymond Green,34,2.0,5.0,0.4,0.0,0.0,0.0,1.0,3.0,0.333,10.0,8.0,1.0,0.0,3.0,2.0,5.0,26.0,False,False,30.0
1,Draymond Green,29,2.0,5.0,0.4,0.0,0.0,0.0,2.0,4.0,0.5,8.0,6.0,1.0,0.0,5.0,3.0,6.0,-2.0,False,False,24.5
2,Draymond Green,34,5.0,6.0,0.833,0.0,1.0,0.0,3.0,3.0,1.0,11.0,6.0,2.0,0.0,2.0,6.0,13.0,18.0,False,True,40.25
3,Draymond Green,29,1.0,3.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,2.0,0.0,1.0,3.0,2.0,-8.0,False,False,19.75
3,Drew Eubanks,22,7.0,8.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,0.0,3.0,2.0,3.0,14.0,-1.0,False,True,37.25
3,Drew Eubanks,29,7.0,10.0,0.7,0.0,1.0,0.0,2.0,2.0,1.0,10.0,2.0,1.0,1.0,3.0,1.0,16.0,10.0,False,True,35.5
2,Drew Eubanks,26,9.0,12.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,2.0,2.0,18.0,-27.0,False,False,24.75
1,Drew Eubanks,31,8.0,14.0,0.571,0.0,1.0,0.0,2.0,2.0,1.0,7.0,0.0,1.0,0.0,2.0,3.0,18.0,-32.0,False,False,27.75
4,Drew Eubanks,24,3.0,7.0,0.429,0.0,0.0,0.0,2.0,2.0,1.0,10.0,1.0,0.0,1.0,1.0,3.0,8.0,-1.0,False,False,23.5
3,Drew Eubanks,23,5.0,7.0,0.714,0.0,0.0,0.0,2.0,3.0,0.667,8.0,3.0,0.0,0.0,0.0,6.0,12.0,-2.0,False,False,26.5
3,Drew Eubanks,28,1.0,6.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,3.0,2.0,-33.0,False,False,10.25
4,Drew Eubanks,21,3.0,5.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,1.0,1.0,1.0,0.0,6.0,-18.0,False,False,21.25
1,Drew Eubanks,33,5.0,10.0,0.5,0.0,1.0,0.0,4.0,8.0,0.5,16.0,2.0,2.0,0.0,2.0,2.0,14.0,-11.0,False,True,41.5
0,Drew Eubanks,31,10.0,12.0,0.833,1.0,2.0,0.5,0.0,0.0,0.0,9.0,1.0,1.0,1.0,2.0,5.0,21.0,-7.0,False,False,37.25
4,Drew Eubanks,20,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,2.0,2.0,7.0,False,False,7.75
4,Drew Eubanks,26,8.0,10.0,0.8,0.0,0.0,0.0,2.0,2.0,1.0,6.0,3.0,0.0,0.0,0.0,2.0,18.0,6.0,False,False,30.0
2,Drew Eubanks,28,6.0,9.0,0.667,0.0,0.0,0.0,1.0,2.0,0.5,10.0,2.0,0.0,0.0,1.0,4.0,13.0,-9.0,False,True,29.5
0,Drew Eubanks,31,5.0,11.0,0.455,1.0,2.0,0.5,2.0,4.0,0.5,13.0,1.0,1.0,0.0,4.0,4.0,13.0,-20.0,False,True,32.75
4,Drew Eubanks,17,5.0,6.0,0.833,0.0,0.0,0.0,3.0,4.0,0.75,8.0,0.0,1.0,0.0,2.0,1.0,13.0,-16.0,False,False,24.0
0,Drew Eubanks,36,8.0,13.0,0.615,2.0,3.0,0.667,2.0,2.0,1.0,9.0,4.0,1.0,0.0,3.0,2.0,20.0,-21.0,False,False,38.75
3,Drew Eubanks,26,9.0,11.0,0.818,0.0,1.0,0.0,2.0,2.0,1.0,5.0,1.0,1.0,1.0,0.0,3.0,20.0,-10.0,False,False,31.75
4,Drew Eubanks,21,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,5.0,5.0,0.0,0.0,3.0,3.0,2.0,-6.0,False,False,14.25
2,Drew Eubanks,29,5.0,9.0,0.556,0.0,1.0,0.0,2.0,2.0,1.0,8.0,0.0,1.0,0.0,2.0,2.0,12.0,-20.0,False,False,23.0
1,Drew Eubanks,29,5.0,8.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,0.0,0.0,1.0,3.0,10.0,-15.0,False,False,28.25
2,Drew Eubanks,29,5.0,11.0,0.455,0.0,1.0,0.0,3.0,4.0,0.75,6.0,3.0,1.0,0.0,1.0,3.0,13.0,-22.0,False,False,26.5
2,Drew Eubanks,28,6.0,7.0,0.857,0.0,0.0,0.0,1.0,1.0,1.0,8.0,2.0,1.0,0.0,3.0,6.0,13.0,-16.0,False,False,26.5
1,Drew Eubanks,38,9.0,14.0,0.643,0.0,1.0,0.0,2.0,2.0,1.0,12.0,3.0,0.0,1.0,2.0,2.0,20.0,2.0,False,True,42.0
4,Drew Eubanks,24,4.0,5.0,0.8,0.0,0.0,0.0,10.0,13.0,0.769,6.0,2.0,1.0,0.0,4.0,0.0,18.0,-2.0,False,False,28.5
4,Drew Eubanks,21,1.0,5.0,0.2,0.0,1.0,0.0,3.0,4.0,0.75,4.0,2.0,2.0,1.0,0.0,1.0,5.0,-3.0,False,False,19.0
4,Drew Eubanks,22,3.0,6.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,5.0,4.0,1.0,0.0,1.0,0.0,6.0,0.0,False,False,19.75
4,Drew Eubanks,18,2.0,7.0,0.286,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,1.0,0.0,1.0,4.0,-19.0,False,False,16.75
1,Drew Eubanks,34,6.0,8.0,0.75,0.0,0.0,0.0,2.0,2.0,1.0,4.0,0.0,2.0,2.0,2.0,5.0,14.0,0.0,False,False,26.0
2,Drew Eubanks,40,12.0,14.0,0.857,0.0,0.0,0.0,3.0,4.0,0.75,14.0,3.0,3.0,2.0,1.0,2.0,27.0,-7.0,False,True,60.0
4,Drew Eubanks,19,4.0,10.0,0.4,0.0,0.0,0.0,2.0,4.0,0.5,5.0,1.0,0.0,3.0,1.0,2.0,10.0,-13.0,False,False,23.25
1,Drew Eubanks,31,5.0,8.0,0.625,0.0,1.0,0.0,7.0,8.0,0.875,8.0,2.0,0.0,1.0,0.0,3.0,17.0,7.0,False,False,32.0
6,Duane Washington Jr.,25,4.0,10.0,0.4,2.0,5.0,0.4,1.0,2.0,0.5,0.0,0.0,1.0,0.0,1.0,2.0,11.0,9.0,False,False,13.5
2,Duane Washington Jr.,23,4.0,10.0,0.4,1.0,3.0,0.333,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,9.0,1.0,False,False,17.75
6,Duane Washington Jr.,31,6.0,15.0,0.4,1.0,5.0,0.2,4.0,4.0,1.0,2.0,2.0,0.0,0.0,1.0,4.0,17.0,-16.0,False,False,22.5
2,Duane Washington Jr.,36,6.0,16.0,0.375,1.0,7.0,0.143,4.0,7.0,0.571,2.0,4.0,1.0,0.0,3.0,0.0,17.0,-11.0,False,False,26.5
6,Duane Washington Jr.,25,9.0,17.0,0.529,3.0,6.0,0.5,1.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,2.0,22.0,-5.0,False,False,31.75
6,Duane Washington Jr.,34,8.0,17.0,0.471,4.0,9.0,0.444,2.0,2.0,1.0,3.0,3.0,1.0,0.0,4.0,1.0,22.0,-1.0,False,False,32.25
6,Duane Washington Jr.,25,5.0,13.0,0.385,2.0,5.0,0.4,1.0,3.0,0.333,2.0,2.0,0.0,0.0,0.0,2.0,13.0,4.0,False,False,19.5
6,Duane Washington Jr.,28,7.0,14.0,0.5,3.0,7.0,0.429,0.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,1.0,17.0,20.0,False,False,33.25
3,Duane Washington Jr.,29,3.0,14.0,0.214,0.0,6.0,0.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,0.0,8.0,0.0,False,False,21.0
1,Duane Washington Jr.,32,4.0,11.0,0.364,3.0,7.0,0.429,5.0,6.0,0.833,3.0,5.0,1.0,0.0,1.0,2.0,16.0,-1.0,False,False,30.25
4,Duane Washington Jr.,34,8.0,17.0,0.471,4.0,9.0,0.444,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,4.0,20.0,-5.0,False,False,27.5
3,Duane Washington Jr.,26,4.0,10.0,0.4,2.0,5.0,0.4,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,10.0,-10.0,False,False,14.25
2,Duane Washington Jr.,37,3.0,13.0,0.231,2.0,7.0,0.286,2.0,2.0,1.0,3.0,3.0,0.0,0.0,3.0,2.0,10.0,-5.0,False,False,17.75
4,Duncan Robinson,26,2.0,9.0,0.222,2.0,8.0,0.25,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,2.0,6.0,5.0,False,False,14.75
1,Duncan Robinson,35,9.0,17.0,0.529,8.0,16.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,26.0,8.0,False,False,34.75
3,Duncan Robinson,20,2.0,10.0,0.2,2.0,9.0,0.222,6.0,6.0,1.0,3.0,1.0,1.0,0.0,0.0,3.0,12.0,2.0,False,False,20.25
0,Duncan Robinson,39,6.0,16.0,0.375,4.0,11.0,0.364,5.0,5.0,1.0,8.0,3.0,1.0,0.0,0.0,4.0,21.0,9.0,False,False,39.5
4,Duncan Robinson,14,1.0,6.0,0.167,1.0,5.0,0.2,2.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,5.0,0.0,False,False,8.5
3,Duncan Robinson,20,2.0,6.0,0.333,2.0,5.0,0.4,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,6.0,1.0,False,False,9.0
3,Duncan Robinson,31,2.0,7.0,0.286,2.0,7.0,0.286,0.0,0.0,0.0,5.0,1.0,0.0,1.0,1.0,3.0,6.0,13.0,False,False,16.25
4,Duncan Robinson,27,9.0,13.0,0.692,5.0,9.0,0.556,3.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,26.0,16.0,False,False,33.25
3,Duncan Robinson,27,4.0,8.0,0.5,4.0,8.0,0.5,1.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,4.0,13.0,-16.0,False,False,20.0
4,Duncan Robinson,19,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-17.0,False,False,0.75
3,Duncan Robinson,23,3.0,8.0,0.375,3.0,8.0,0.375,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,9.0,-8.0,False,False,16.75
3,Duncan Robinson,27,1.0,9.0,0.111,1.0,7.0,0.143,0.0,0.0,0.0,3.0,4.0,0.0,1.0,1.0,3.0,3.0,7.0,False,False,14.75
2,Duncan Robinson,36,5.0,10.0,0.5,4.0,9.0,0.444,0.0,0.0,0.0,5.0,2.0,0.0,1.0,2.0,4.0,14.0,-9.0,False,False,26.25
3,Duncan Robinson,27,3.0,10.0,0.3,2.0,8.0,0.25,2.0,2.0,1.0,5.0,3.0,0.0,0.0,2.0,2.0,10.0,2.0,False,False,20.75
0,Duncan Robinson,34,5.0,10.0,0.5,4.0,8.0,0.5,3.0,3.0,1.0,3.0,3.0,1.0,0.0,1.0,3.0,17.0,10.0,False,False,28.75
4,Duncan Robinson,13,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,-5.0,False,False,1.25
4,Duncan Robinson,19,3.0,7.0,0.429,1.0,5.0,0.2,0.0,0.0,0.0,5.0,1.0,1.0,0.0,1.0,4.0,7.0,8.0,False,False,16.75
4,Duncan Robinson,23,3.0,6.0,0.5,3.0,6.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,9.0,5.0,False,False,13.25
4,Duncan Robinson,32,4.0,12.0,0.333,4.0,11.0,0.364,1.0,1.0,1.0,2.0,6.0,0.0,1.0,1.0,1.0,13.0,-2.0,False,False,28.0
4,Duncan Robinson,24,4.0,12.0,0.333,2.0,10.0,0.2,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,10.0,5.0,False,False,13.0
3,Duncan Robinson,27,5.0,9.0,0.556,3.0,7.0,0.429,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,13.0,4.0,False,False,18.25
4,Duncan Robinson,17,3.0,6.0,0.5,2.0,5.0,0.4,0.0,0.0,0.0,3.0,1.0,3.0,0.0,1.0,4.0,8.0,2.0,False,False,19.75
4,Duncan Robinson,27,2.0,9.0,0.222,2.0,8.0,0.25,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,6.0,2.0,False,False,15.25
6,Duncan Robinson,27,4.0,12.0,0.333,3.0,10.0,0.3,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,4.0,11.0,3.0,False,False,21.0
1,Duncan Robinson,31,7.0,15.0,0.467,6.0,11.0,0.545,2.0,3.0,0.667,3.0,2.0,0.0,0.0,1.0,1.0,22.0,-18.0,False,False,31.25
4,Duncan Robinson,22,1.0,5.0,0.2,1.0,5.0,0.2,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,3.0,-6.0,False,False,9.5
2,Duncan Robinson,25,4.0,10.0,0.4,3.0,7.0,0.429,0.0,0.0,0.0,3.0,3.0,1.0,0.0,1.0,1.0,11.0,-23.0,False,False,22.25
4,Duncan Robinson,20,2.0,6.0,0.333,1.0,5.0,0.2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,-2.0,False,False,8.25
3,Duncan Robinson,26,2.0,8.0,0.25,2.0,8.0,0.25,0.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,3.0,6.0,-27.0,False,False,14.75
4,Duncan Robinson,16,1.0,6.0,0.167,1.0,6.0,0.167,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,3.0,-21.0,False,False,9.5
4,Duncan Robinson,17,2.0,5.0,0.4,2.0,4.0,0.5,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,6.0,-2.0,False,False,10.25
4,Duncan Robinson,13,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,4.0,0.0,-10.0,False,False,5.25
4,Duncan Robinson,29,1.0,9.0,0.111,1.0,9.0,0.111,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,3.0,3.0,-14.0,False,False,10.5
4,Duncan Robinson,23,2.0,3.0,0.667,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,6.0,6.0,5.0,False,False,9.25
2,Duncan Robinson,44,6.0,13.0,0.462,6.0,13.0,0.462,3.0,3.0,1.0,4.0,5.0,0.0,0.0,1.0,5.0,21.0,26.0,False,False,36.0
1,Duncan Robinson,33,2.0,11.0,0.182,2.0,10.0,0.2,0.0,0.0,0.0,3.0,4.0,0.0,0.0,1.0,1.0,6.0,-1.0,False,False,16.25
2,Duncan Robinson,28,4.0,10.0,0.4,4.0,9.0,0.444,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,12.0,2.0,False,False,13.75
2,Duncan Robinson,31,8.0,15.0,0.533,5.0,12.0,0.417,0.0,0.0,0.0,3.0,1.0,1.0,0.0,2.0,1.0,21.0,7.0,False,False,29.75
1,Duncan Robinson,45,4.0,16.0,0.25,3.0,13.0,0.231,1.0,3.0,0.333,6.0,3.0,3.0,1.0,0.0,3.0,12.0,0.0,False,False,33.5
3,Duncan Robinson,26,9.0,13.0,0.692,7.0,11.0,0.636,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,5.0,25.0,26.0,False,False,34.5
1,Duncan Robinson,35,5.0,17.0,0.294,5.0,17.0,0.294,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,3.0,16.0,-1.0,False,False,23.5
3,Duncan Robinson,24,6.0,14.0,0.429,4.0,11.0,0.364,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,16.0,6.0,False,False,21.25
4,Duncan Robinson,25,2.0,5.0,0.4,2.0,3.0,0.667,0.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0,3.0,6.0,5.0,False,False,17.75
3,Duncan Robinson,26,2.0,6.0,0.333,2.0,6.0,0.333,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,6.0,5.0,False,False,12.25
3,Duncan Robinson,23,4.0,8.0,0.5,3.0,6.0,0.5,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,11.0,-15.0,False,False,15.75
4,Duncan Robinson,21,5.0,7.0,0.714,5.0,7.0,0.714,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,4.0,15.0,-7.0,False,False,22.0
4,Duncan Robinson,17,2.0,4.0,0.5,2.0,4.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,-13.0,False,False,7.0
3,Duncan Robinson,30,10.0,16.0,0.625,6.0,10.0,0.6,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,26.0,21.0,False,False,31.25
4,Duncan Robinson,24,6.0,10.0,0.6,5.0,8.0,0.625,0.0,0.0,0.0,4.0,3.0,2.0,0.0,1.0,3.0,17.0,15.0,False,False,32.5
4,Duncan Robinson,21,3.0,8.0,0.375,3.0,8.0,0.375,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,1.0,9.0,17.0,False,False,16.75
3,Duncan Robinson,29,7.0,11.0,0.636,4.0,7.0,0.571,6.0,7.0,0.857,2.0,1.0,0.0,0.0,1.0,1.0,24.0,10.0,False,False,29.5
2,Duncan Robinson,26,5.0,10.0,0.5,5.0,10.0,0.5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,2.0,15.0,20.0,False,False,23.25
4,Duncan Robinson,25,6.0,9.0,0.667,4.0,7.0,0.571,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,2.0,16.0,16.0,False,False,23.0
3,Duncan Robinson,21,0.0,6.0,0.0,0.0,5.0,0.0,3.0,3.0,1.0,4.0,2.0,0.0,0.0,0.0,3.0,3.0,-13.0,False,False,11.0
3,Duncan Robinson,26,4.0,14.0,0.286,2.0,11.0,0.182,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,2.0,10.0,-5.0,False,False,18.25
3,Duncan Robinson,19,7.0,10.0,0.7,5.0,8.0,0.625,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,19.0,13.0,False,False,24.25
2,Duncan Robinson,23,3.0,10.0,0.3,2.0,8.0,0.25,0.0,1.0,0.0,6.0,2.0,1.0,0.0,0.0,2.0,8.0,29.0,False,False,21.5
3,Duncan Robinson,34,8.0,14.0,0.571,6.0,11.0,0.545,0.0,0.0,0.0,4.0,4.0,1.0,0.0,1.0,5.0,22.0,20.0,False,False,37.5
4,Duncan Robinson,20,0.0,7.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,-17.0,False,False,2.0
4,Duncan Robinson,23,2.0,8.0,0.25,2.0,7.0,0.286,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,6.0,0.0,False,False,10.0
3,Duncan Robinson,30,6.0,11.0,0.545,5.0,10.0,0.5,2.0,3.0,0.667,1.0,3.0,0.0,0.0,3.0,5.0,19.0,11.0,False,False,25.75
3,Duncan Robinson,22,4.0,8.0,0.5,2.0,5.0,0.4,0.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,10.0,-22.0,False,False,15.75
3,Duncan Robinson,31,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,2.0,2.0,0.0,3.0,False,False,10.75
4,Duncan Robinson,26,2.0,13.0,0.154,2.0,11.0,0.182,0.0,0.0,0.0,9.0,3.0,1.0,2.0,0.0,5.0,6.0,11.0,False,False,28.75
4,Duncan Robinson,20,3.0,9.0,0.333,3.0,9.0,0.333,0.0,0.0,0.0,7.0,4.0,1.0,0.0,0.0,1.0,9.0,-9.0,False,False,27.25
3,Duncan Robinson,32,2.0,9.0,0.222,1.0,7.0,0.143,1.0,3.0,0.333,5.0,3.0,1.0,0.0,1.0,2.0,6.0,-1.0,False,False,18.75
2,Duncan Robinson,25,2.0,7.0,0.286,2.0,6.0,0.333,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,6.0,6.0,False,False,14.0
1,Duncan Robinson,38,6.0,16.0,0.375,5.0,15.0,0.333,0.0,0.0,0.0,5.0,3.0,1.0,0.0,2.0,3.0,17.0,-26.0,False,False,31.25
0,Duncan Robinson,41,8.0,13.0,0.615,6.0,11.0,0.545,3.0,4.0,0.75,5.0,3.0,2.0,0.0,3.0,4.0,25.0,1.0,False,False,41.25
4,Dwight Howard,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,-13.0,False,False,7.0
4,Dwight Howard,16,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,6.0,1.0,0.0,2.0,1.0,4.0,2.0,-5.0,False,False,14.5
2,Dwight Howard,19,2.0,3.0,0.667,0.0,1.0,0.0,6.0,6.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,10.0,-15.0,False,False,20.25
4,Dwight Howard,6,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,-10.0,False,False,5.25
2,Dwight Howard,30,9.0,13.0,0.692,1.0,1.0,1.0,2.0,3.0,0.667,12.0,0.0,1.0,0.0,0.0,3.0,21.0,-9.0,False,True,40.0
4,Dwight Howard,13,1.0,1.0,1.0,0.0,0.0,0.0,3.0,4.0,0.75,7.0,1.0,0.0,2.0,1.0,3.0,5.0,-3.0,False,False,18.75
4,Dwight Howard,11,2.0,3.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,4.0,-13.0,False,False,9.75
4,Dwight Howard,20,3.0,6.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,1.0,1.0,2.0,6.0,-11.0,False,False,18.75
4,Dwight Howard,23,5.0,7.0,0.714,0.0,2.0,0.0,5.0,8.0,0.625,8.0,3.0,1.0,1.0,2.0,2.0,15.0,-5.0,False,False,32.5
4,Dwight Howard,13,1.0,3.0,0.333,0.0,0.0,0.0,2.0,2.0,1.0,4.0,0.0,0.0,0.0,3.0,5.0,4.0,3.0,False,False,7.5
4,Dwight Howard,22,2.0,3.0,0.667,0.0,0.0,0.0,2.0,2.0,1.0,5.0,0.0,1.0,1.0,0.0,2.0,6.0,-6.0,False,False,16.25
3,Dwight Howard,26,5.0,11.0,0.455,0.0,0.0,0.0,4.0,5.0,0.8,16.0,1.0,1.0,3.0,1.0,2.0,14.0,1.0,False,True,44.5
4,Dwight Howard,16,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,0.5,1.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,False,False,4.25
4,Dwight Howard,28,9.0,14.0,0.643,0.0,0.0,0.0,6.0,9.0,0.667,8.0,1.0,1.0,1.0,0.0,4.0,24.0,-11.0,False,False,39.5
4,Dwight Howard,23,2.0,4.0,0.5,0.0,0.0,0.0,1.0,2.0,0.5,4.0,1.0,3.0,2.0,0.0,2.0,5.0,11.0,False,False,21.5
4,Dwight Howard,23,3.0,5.0,0.6,0.0,0.0,0.0,2.0,4.0,0.5,7.0,0.0,0.0,0.0,1.0,2.0,8.0,1.0,False,False,16.25
4,Dwight Howard,21,1.0,2.0,0.5,0.0,0.0,0.0,2.0,2.0,1.0,8.0,0.0,3.0,2.0,2.0,2.0,4.0,-9.0,False,False,23.0
3,Dwight Howard,21,6.0,8.0,0.75,0.0,1.0,0.0,1.0,2.0,0.5,3.0,1.0,1.0,0.0,1.0,3.0,13.0,-23.0,False,False,19.75
4,Dwight Howard,21,1.0,2.0,0.5,0.0,0.0,0.0,2.0,4.0,0.5,9.0,2.0,0.0,2.0,0.0,3.0,4.0,-8.0,False,False,22.25
1,Dwight Howard,33,3.0,5.0,0.6,0.0,0.0,0.0,2.0,2.0,1.0,10.0,0.0,0.0,0.0,1.0,3.0,8.0,-2.0,False,False,20.0
4,Dwight Howard,5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,False,False,1.25
6,Dwight Howard,35,5.0,7.0,0.714,0.0,0.0,0.0,2.0,3.0,0.667,13.0,0.0,2.0,2.0,3.0,4.0,12.0,27.0,False,True,36.25
4,Dwight Howard,16,2.0,3.0,0.667,0.0,0.0,0.0,2.0,4.0,0.5,1.0,1.0,0.0,0.0,0.0,4.0,6.0,17.0,False,False,8.75
2,Dwight Howard,22,3.0,5.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,1.0,3.0,2.0,6.0,-10.0,False,False,21.75
4,Dwight Howard,25,6.0,10.0,0.6,1.0,1.0,1.0,3.0,4.0,0.75,12.0,1.0,1.0,1.0,1.0,0.0,16.0,-4.0,False,True,38.0
4,Dwight Howard,23,1.0,2.0,0.5,0.0,0.0,0.0,5.0,7.0,0.714,6.0,0.0,0.0,1.0,2.0,1.0,7.0,-4.0,False,False,15.5
4,Dwight Howard,17,4.0,5.0,0.8,0.0,0.0,0.0,1.0,1.0,1.0,6.0,1.0,0.0,0.0,0.0,1.0,9.0,-2.0,False,False,18.0
4,Dwight Howard,17,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5,8.0,1.0,0.0,0.0,2.0,1.0,1.0,14.0,False,False,11.5
1,Dwight Powell,27,7.0,7.0,1.0,0.0,0.0,0.0,4.0,6.0,0.667,3.0,2.0,0.0,1.0,3.0,2.0,18.0,27.0,False,False,25.25
4,Dwight Powell,21,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,12.0,3.0,1.0,0.0,0.0,1.0,3.0,-2.0,False,False,25.0
3,Dwight Powell,24,3.0,5.0,0.6,0.0,1.0,0.0,1.0,2.0,0.5,4.0,1.0,2.0,1.0,1.0,5.0,7.0,2.0,False,False,19.0
4,Dwight Powell,14,1.0,2.0,0.5,0.0,0.0,0.0,1.0,2.0,0.5,3.0,0.0,1.0,0.0,0.0,1.0,3.0,-8.0,False,False,8.75
