,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,TRPL_DBL,DBL_DBL,Fantasy_PTS
6,Georges Niang,26,5.0,11.0,0.455,3.0,6.0,0.5,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,4.0,13.0,-8.0,False,False,20.25
7,Georges Niang,30,6.0,11.0,0.545,4.0,8.0,0.5,1.0,1.0,1.0,3.0,0.0,1.0,0.0,2.0,2.0,17.0,3.0,False,False,23.75
6,Georges Niang,19,2.0,8.0,0.25,2.0,7.0,0.286,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,2.0,6.0,4.0,False,False,11.75
6,Georges Niang,24,2.0,7.0,0.286,1.0,4.0,0.25,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,5.0,-2.0,False,False,8.0
6,Georges Niang,32,5.0,12.0,0.417,1.0,7.0,0.143,4.0,4.0,1.0,2.0,1.0,1.0,0.0,1.0,4.0,15.0,10.0,False,False,21.0
7,Georges Niang,18,3.0,7.0,0.429,3.0,7.0,0.429,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,9.0,7.0,False,False,14.0
3,Giannis Antetokounmpo,30,8.0,21.0,0.381,0.0,3.0,0.0,11.0,18.0,0.611,8.0,4.0,1.0,0.0,8.0,6.0,27.0,-13.0,False,False,41.0
3,Giannis Antetokounmpo,26,9.0,20.0,0.45,0.0,1.0,0.0,7.0,8.0,0.875,7.0,2.0,2.0,1.0,5.0,3.0,25.0,-22.0,False,False,40.25
0,Giannis Antetokounmpo,37,16.0,25.0,0.64,1.0,4.0,0.25,10.0,14.0,0.714,14.0,5.0,1.0,3.0,7.0,4.0,43.0,5.0,False,True,74.5
3,Giannis Antetokounmpo,29,11.0,19.0,0.579,0.0,2.0,0.0,8.0,10.0,0.8,11.0,4.0,1.0,0.0,3.0,5.0,30.0,16.0,False,True,51.75
2,Giannis Antetokounmpo,32,11.0,22.0,0.5,1.0,1.0,1.0,11.0,19.0,0.579,17.0,4.0,0.0,1.0,2.0,4.0,34.0,-10.0,False,True,64.25
0,Giannis Antetokounmpo,35,16.0,24.0,0.667,0.0,1.0,0.0,5.0,12.0,0.417,7.0,6.0,2.0,0.0,1.0,3.0,37.0,19.0,False,False,58.25
2,Giannis Antetokounmpo,31,12.0,23.0,0.522,0.0,4.0,0.0,7.0,9.0,0.778,7.0,2.0,0.0,2.0,4.0,5.0,31.0,-1.0,False,False,44.75
1,Giannis Antetokounmpo,31,6.0,18.0,0.333,0.0,2.0,0.0,4.0,11.0,0.364,12.0,8.0,0.0,0.0,2.0,1.0,16.0,10.0,False,True,43.5
0,Giannis Antetokounmpo,36,13.0,25.0,0.52,2.0,8.0,0.25,9.0,12.0,0.75,13.0,7.0,0.0,1.0,3.0,6.0,37.0,-5.0,False,True,66.75
0,Giannis Antetokounmpo,30,13.0,20.0,0.65,2.0,3.0,0.667,10.0,14.0,0.714,9.0,6.0,0.0,2.0,3.0,3.0,38.0,15.0,False,False,61.75
1,Giannis Antetokounmpo,29,11.0,24.0,0.458,0.0,4.0,0.0,10.0,12.0,0.833,12.0,4.0,5.0,2.0,1.0,1.0,32.0,12.0,False,True,68.0
1,Giannis Antetokounmpo,34,15.0,27.0,0.556,0.0,2.0,0.0,6.0,9.0,0.667,11.0,7.0,0.0,0.0,8.0,5.0,36.0,5.0,False,True,57.75
1,Giannis Antetokounmpo,34,10.0,22.0,0.455,1.0,5.0,0.2,4.0,15.0,0.267,14.0,4.0,1.0,1.0,5.0,4.0,25.0,-12.0,False,True,52.0
0,Giannis Antetokounmpo,36,9.0,16.0,0.563,1.0,3.0,0.333,2.0,5.0,0.4,13.0,8.0,1.0,3.0,1.0,4.0,21.0,13.0,False,True,58.75
3,Giannis Antetokounmpo,27,17.0,21.0,0.81,2.0,3.0,0.667,8.0,13.0,0.615,12.0,3.0,0.0,0.0,4.0,2.0,44.0,23.0,False,True,64.0
1,Giannis Antetokounmpo,33,7.0,17.0,0.412,2.0,4.0,0.5,10.0,20.0,0.5,14.0,11.0,0.0,0.0,4.0,3.0,26.0,25.0,True,False,62.0
0,Giannis Antetokounmpo,38,11.0,22.0,0.5,1.0,6.0,0.167,7.0,11.0,0.636,14.0,9.0,1.0,1.0,2.0,0.0,30.0,27.0,False,True,66.0
7,Goga Bitadze,25,6.0,8.0,0.75,1.0,3.0,0.333,1.0,4.0,0.25,15.0,4.0,1.0,1.0,1.0,3.0,14.0,8.0,False,True,44.25
7,Goran Dragić,19,4.0,8.0,0.5,4.0,6.0,0.667,3.0,4.0,0.75,2.0,2.0,0.0,1.0,1.0,0.0,15.0,7.0,False,False,24.0
6,Goran Dragić,22,5.0,10.0,0.5,1.0,2.0,0.5,0.0,0.0,0.0,1.0,6.0,1.0,0.0,3.0,2.0,11.0,-2.0,False,False,22.25
7,Goran Dragić,17,2.0,7.0,0.286,0.0,1.0,0.0,3.0,4.0,0.75,0.0,6.0,0.0,0.0,0.0,1.0,7.0,21.0,False,False,16.0
7,Goran Dragić,20,3.0,7.0,0.429,0.0,2.0,0.0,0.0,2.0,0.0,2.0,7.0,0.0,0.0,2.0,2.0,6.0,-6.0,False,False,18.0
7,Goran Dragić,19,2.0,9.0,0.222,1.0,4.0,0.25,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,5.0,-6.0,False,False,11.25
6,Goran Dragić,25,6.0,11.0,0.545,1.0,5.0,0.2,1.0,1.0,1.0,2.0,6.0,0.0,0.0,2.0,0.0,14.0,9.0,False,False,25.0
7,Goran Dragić,20,6.0,10.0,0.6,4.0,6.0,0.667,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,3.0,16.0,1.0,False,False,22.5
7,Goran Dragić,23,3.0,8.0,0.375,1.0,3.0,0.333,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,4.0,7.0,22.0,False,False,17.5
7,Goran Dragić,25,4.0,9.0,0.444,0.0,2.0,0.0,2.0,2.0,1.0,5.0,2.0,1.0,0.0,2.0,2.0,10.0,18.0,False,False,20.25
7,Goran Dragić,18,4.0,8.0,0.5,4.0,5.0,0.8,0.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,12.0,-9.0,False,False,20.5
2,Gordon Hayward,28,6.0,11.0,0.545,1.0,4.0,0.25,7.0,7.0,1.0,5.0,2.0,1.0,0.0,5.0,3.0,20.0,7.0,False,False,29.25
2,Gordon Hayward,34,3.0,10.0,0.3,1.0,3.0,0.333,5.0,5.0,1.0,4.0,6.0,1.0,0.0,1.0,1.0,12.0,-9.0,False,False,28.0
0,Gordon Hayward,37,12.0,19.0,0.632,1.0,2.0,0.5,1.0,2.0,0.5,2.0,7.0,2.0,0.0,2.0,2.0,26.0,-6.0,False,False,42.5
2,Gordon Hayward,42,5.0,14.0,0.357,2.0,4.0,0.5,1.0,2.0,0.5,6.0,7.0,1.0,1.0,0.0,2.0,13.0,-3.0,False,False,36.0
4,Gordon Hayward,16,3.0,11.0,0.273,1.0,3.0,0.333,0.0,1.0,0.0,3.0,2.0,1.0,0.0,2.0,0.0,7.0,-1.0,False,False,15.25
1,Gordon Hayward,36,7.0,16.0,0.438,3.0,6.0,0.5,3.0,4.0,0.75,5.0,5.0,0.0,0.0,2.0,2.0,20.0,-9.0,False,False,34.25
3,Gordon Hayward,34,8.0,16.0,0.5,1.0,3.0,0.333,6.0,7.0,0.857,2.0,4.0,0.0,1.0,1.0,0.0,23.0,9.0,False,False,33.5
0,Gordon Hayward,39,8.0,18.0,0.444,1.0,3.0,0.333,4.0,6.0,0.667,9.0,4.0,0.0,1.0,5.0,0.0,21.0,-13.0,False,False,38.25
3,Gordon Hayward,28,3.0,10.0,0.3,1.0,4.0,0.25,0.0,0.0,0.0,2.0,3.0,0.0,0.0,4.0,0.0,7.0,-7.0,False,False,12.5
2,Gordon Hayward,31,4.0,10.0,0.4,1.0,4.0,0.25,3.0,5.0,0.6,3.0,5.0,1.0,0.0,4.0,0.0,12.0,0.0,False,False,23.75
1,Gordon Hayward,26,6.0,11.0,0.545,3.0,6.0,0.5,3.0,4.0,0.75,6.0,3.0,0.0,0.0,2.0,0.0,18.0,-18.0,False,False,30.5
4,Gorgui Dieng,21,3.0,6.0,0.5,1.0,3.0,0.333,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,5.0,7.0,-10.0,False,False,20.75
7,Grant Williams,27,4.0,7.0,0.571,2.0,4.0,0.5,2.0,2.0,1.0,4.0,1.0,2.0,0.0,2.0,0.0,12.0,10.0,False,False,22.5
6,Grant Williams,31,1.0,4.0,0.25,1.0,4.0,0.25,0.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,3.0,3.0,-1.0,False,False,15.0
3,Grant Williams,22,3.0,5.0,0.6,2.0,2.0,1.0,0.0,0.0,0.0,4.0,4.0,2.0,0.0,2.0,2.0,8.0,9.0,False,False,23.0
6,Grant Williams,26,1.0,5.0,0.2,0.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,4.0,2.0,-3.0,False,False,12.25
1,Grant Williams,31,2.0,7.0,0.286,1.0,4.0,0.25,0.0,0.0,0.0,7.0,3.0,0.0,0.0,1.0,5.0,5.0,6.0,False,False,18.25
7,Grant Williams,18,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,3.0,0.0,-26.0,False,False,6.75
6,Grant Williams,25,4.0,6.0,0.667,2.0,4.0,0.5,0.0,0.0,0.0,7.0,2.0,0.0,2.0,1.0,1.0,10.0,15.0,False,False,26.25
4,Grant Williams,20,2.0,4.0,0.5,1.0,3.0,0.333,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,5.0,5.0,15.0,False,False,12.0
0,Grant Williams,44,7.0,12.0,0.583,3.0,6.0,0.5,2.0,2.0,1.0,10.0,4.0,0.0,0.0,1.0,2.0,19.0,8.0,False,True,40.0
6,Grant Williams,31,3.0,3.0,1.0,3.0,3.0,1.0,4.0,4.0,1.0,6.0,2.0,0.0,2.0,0.0,5.0,13.0,7.0,False,False,29.0
6,Grant Williams,31,3.0,7.0,0.429,2.0,6.0,0.333,3.0,4.0,0.75,7.0,0.0,2.0,1.0,0.0,5.0,11.0,4.0,False,False,26.75
4,Grant Williams,28,2.0,6.0,0.333,1.0,3.0,0.333,2.0,2.0,1.0,7.0,0.0,2.0,0.0,0.0,1.0,7.0,-4.0,False,False,20.25
3,Grant Williams,34,5.0,10.0,0.5,2.0,6.0,0.333,0.0,0.0,0.0,5.0,1.0,0.0,0.0,2.0,3.0,12.0,6.0,False,False,19.75
7,Grant Williams,20,2.0,3.0,0.667,0.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,2.0,2.0,4.0,15.0,False,False,12.5
3,Grant Williams,32,5.0,8.0,0.625,2.0,5.0,0.4,1.0,3.0,0.333,4.0,4.0,1.0,1.0,0.0,3.0,13.0,0.0,False,False,29.0
2,Grant Williams,37,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,5.0,1.0,1.0,1.0,2.0,3.0,2.0,6.0,False,False,12.75
2,Grant Williams,27,6.0,10.0,0.6,4.0,7.0,0.571,2.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,4.0,18.0,7.0,False,False,21.75
6,Grant Williams,23,5.0,5.0,1.0,3.0,3.0,1.0,2.0,3.0,0.667,1.0,1.0,0.0,0.0,0.0,3.0,15.0,-3.0,False,False,19.25
6,Grant Williams,24,4.0,6.0,0.667,2.0,3.0,0.667,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,10.0,8.0,False,False,21.25
3,Grant Williams,34,5.0,9.0,0.556,3.0,7.0,0.429,0.0,0.0,0.0,7.0,1.0,0.0,0.0,1.0,2.0,13.0,-10.0,False,False,24.25
4,Grayson Allen,19,2.0,4.0,0.5,1.0,3.0,0.333,4.0,4.0,1.0,2.0,2.0,1.0,0.0,4.0,1.0,9.0,11.0,False,False,15.0
3,Grayson Allen,29,3.0,5.0,0.6,2.0,3.0,0.667,2.0,2.0,1.0,5.0,2.0,2.0,0.0,2.0,2.0,10.0,25.0,False,False,23.25
2,Grayson Allen,27,3.0,8.0,0.375,3.0,7.0,0.429,2.0,2.0,1.0,0.0,3.0,0.0,1.0,3.0,3.0,11.0,-17.0,False,False,17.5
2,Grayson Allen,28,1.0,8.0,0.125,1.0,6.0,0.167,2.0,2.0,1.0,5.0,4.0,0.0,0.0,1.0,0.0,5.0,17.0,False,False,17.25
4,Grayson Allen,30,4.0,9.0,0.444,1.0,4.0,0.25,2.0,2.0,1.0,5.0,4.0,1.0,0.0,1.0,2.0,11.0,-4.0,False,False,25.25
1,Grayson Allen,31,8.0,10.0,0.8,7.0,8.0,0.875,2.0,4.0,0.5,2.0,5.0,2.0,1.0,0.0,2.0,25.0,20.0,False,False,44.5
4,Grayson Allen,20,1.0,5.0,0.2,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,-4.0,False,False,6.5
2,Grayson Allen,32,3.0,10.0,0.3,2.0,6.0,0.333,4.0,5.0,0.8,3.0,4.0,0.0,0.0,3.0,1.0,12.0,-1.0,False,False,21.25
1,Grayson Allen,31,5.0,8.0,0.625,2.0,5.0,0.4,5.0,5.0,1.0,8.0,2.0,0.0,0.0,0.0,2.0,17.0,9.0,False,False,31.0
6,Grayson Allen,26,3.0,6.0,0.5,1.0,3.0,0.333,0.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,7.0,0.0,False,False,17.5
2,Grayson Allen,27,3.0,11.0,0.273,2.0,7.0,0.286,3.0,4.0,0.75,5.0,2.0,1.0,0.0,0.0,2.0,11.0,4.0,False,False,23.25
1,Grayson Allen,28,2.0,8.0,0.25,1.0,6.0,0.167,3.0,3.0,1.0,5.0,5.0,2.0,0.0,1.0,0.0,8.0,9.0,False,False,25.75
4,Grayson Allen,9,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,-6.0,False,False,5.25
4,Grayson Allen,28,6.0,10.0,0.6,4.0,6.0,0.667,1.0,1.0,1.0,4.0,2.0,1.0,0.0,1.0,2.0,17.0,23.0,False,False,28.5
2,Grayson Allen,32,4.0,8.0,0.5,2.0,4.0,0.5,3.0,3.0,1.0,4.0,2.0,0.0,0.0,1.0,2.0,13.0,2.0,False,False,21.5
2,Grayson Allen,35,5.0,8.0,0.625,2.0,3.0,0.667,6.0,6.0,1.0,3.0,6.0,0.0,1.0,3.0,5.0,18.0,10.0,False,False,32.25
3,Grayson Allen,24,2.0,6.0,0.333,1.0,4.0,0.25,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,3.0,5.0,18.0,False,False,14.75
7,Hamidou Diallo,21,4.0,6.0,0.667,0.0,0.0,0.0,2.0,2.0,1.0,6.0,1.0,0.0,0.0,5.0,2.0,10.0,9.0,False,False,16.5
6,Hamidou Diallo,20,4.0,9.0,0.444,0.0,1.0,0.0,5.0,6.0,0.833,5.0,0.0,1.0,0.0,0.0,3.0,13.0,6.0,False,False,21.25
4,Harrison Barnes,22,4.0,9.0,0.444,0.0,0.0,0.0,4.0,4.0,1.0,5.0,1.0,0.0,0.0,2.0,3.0,12.0,-19.0,False,False,18.75
1,Harrison Barnes,37,6.0,12.0,0.5,1.0,4.0,0.25,7.0,8.0,0.875,3.0,3.0,1.0,0.0,2.0,0.0,20.0,-12.0,False,False,29.75
4,Harrison Barnes,22,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,-10.0,False,False,4.75
1,Harrison Barnes,34,2.0,10.0,0.2,0.0,3.0,0.0,4.0,7.0,0.571,7.0,0.0,1.0,0.0,1.0,2.0,8.0,4.0,False,False,18.25
3,Harrison Barnes,25,6.0,9.0,0.667,1.0,4.0,0.25,9.0,10.0,0.9,5.0,2.0,2.0,0.0,1.0,3.0,22.0,30.0,False,False,35.25
4,Harrison Barnes,27,4.0,8.0,0.5,1.0,3.0,0.333,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,9.0,3.0,False,False,18.0
3,Harrison Barnes,29,4.0,7.0,0.571,1.0,3.0,0.333,7.0,8.0,0.875,8.0,2.0,2.0,0.0,1.0,0.0,16.0,7.0,False,False,33.0
3,Harrison Barnes,21,5.0,8.0,0.625,2.0,4.0,0.5,4.0,4.0,1.0,4.0,3.0,1.0,0.0,0.0,4.0,16.0,33.0,False,False,28.5
0,Harrison Barnes,35,6.0,8.0,0.75,2.0,4.0,0.5,6.0,8.0,0.75,9.0,3.0,2.0,0.0,0.0,3.0,20.0,10.0,False,False,40.75
3,Harrison Barnes,30,3.0,7.0,0.429,1.0,3.0,0.333,6.0,6.0,1.0,8.0,2.0,1.0,1.0,2.0,1.0,13.0,9.0,False,False,29.5
2,Harrison Barnes,31,4.0,8.0,0.5,0.0,2.0,0.0,1.0,2.0,0.5,8.0,4.0,0.0,1.0,1.0,2.0,9.0,-6.0,False,False,26.5
2,Harrison Barnes,35,4.0,10.0,0.4,1.0,4.0,0.25,0.0,0.0,0.0,5.0,1.0,1.0,0.0,1.0,1.0,9.0,5.0,False,False,18.75
3,Harrison Barnes,28,1.0,4.0,0.25,0.0,1.0,0.0,4.0,5.0,0.8,2.0,2.0,2.0,0.0,0.0,1.0,6.0,1.0,False,False,15.5
1,Harrison Barnes,32,4.0,8.0,0.5,0.0,2.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,1.0,0.0,8.0,-5.0,False,False,17.75
1,Harrison Barnes,36,8.0,11.0,0.727,1.0,2.0,0.5,10.0,11.0,0.909,9.0,3.0,0.0,0.0,0.0,0.0,27.0,20.0,False,False,43.25
0,Harrison Barnes,37,4.0,12.0,0.333,0.0,5.0,0.0,8.0,8.0,1.0,9.0,2.0,0.0,0.0,0.0,0.0,16.0,-1.0,False,False,30.25
3,Harrison Barnes,33,7.0,13.0,0.538,4.0,8.0,0.5,8.0,8.0,1.0,4.0,0.0,1.0,0.0,5.0,2.0,26.0,-3.0,False,False,32.5
3,Harrison Barnes,33,3.0,7.0,0.429,1.0,4.0,0.25,4.0,4.0,1.0,4.0,6.0,0.0,0.0,2.0,5.0,11.0,12.0,False,False,24.5
3,Harrison Barnes,21,1.0,1.0,1.0,0.0,0.0,0.0,2.0,4.0,0.5,2.0,0.0,1.0,0.0,2.0,1.0,4.0,-18.0,False,False,7.5
2,Harrison Barnes,34,4.0,12.0,0.333,2.0,5.0,0.4,2.0,2.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,12.0,-3.0,False,False,23.25
6,Haywood Highsmith,28,0.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,4.0,0.0,1.0,0.0,0.0,2.0,0.0,-23.0,False,False,7.0
6,Haywood Highsmith,37,2.0,7.0,0.286,1.0,4.0,0.25,0.0,0.0,0.0,8.0,1.0,1.0,0.0,0.0,0.0,5.0,16.0,False,False,19.0
3,Haywood Highsmith,41,5.0,17.0,0.294,1.0,7.0,0.143,1.0,2.0,0.5,14.0,2.0,2.0,0.0,1.0,1.0,12.0,-2.0,False,True,38.0
6,Haywood Highsmith,33,2.0,6.0,0.333,1.0,2.0,0.5,1.0,4.0,0.25,7.0,1.0,0.0,1.0,1.0,1.0,6.0,4.0,False,False,18.25
6,Haywood Highsmith,23,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,False,False,10.25
7,Haywood Highsmith,19,4.0,7.0,0.571,2.0,3.0,0.667,2.0,2.0,1.0,5.0,0.0,0.0,0.0,4.0,3.0,12.0,7.0,False,False,17.25
6,Haywood Highsmith,25,6.0,9.0,0.667,4.0,6.0,0.667,0.0,0.0,0.0,8.0,2.0,0.0,2.0,0.0,1.0,16.0,-14.0,False,False,35.0
1,Herbert Jones,22,4.0,11.0,0.364,2.0,4.0,0.5,3.0,4.0,0.75,5.0,3.0,1.0,1.0,1.0,2.0,13.0,-21.0,False,False,28.25
3,Herbert Jones,28,7.0,12.0,0.583,1.0,3.0,0.333,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,16.0,-6.0,False,False,25.0
4,Herbert Jones,19,3.0,7.0,0.429,0.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,6.0,15.0,False,False,11.25
3,Herbert Jones,27,2.0,7.0,0.286,1.0,3.0,0.333,1.0,1.0,1.0,4.0,3.0,0.0,1.0,0.0,3.0,6.0,34.0,False,False,18.0
1,Herbert Jones,34,3.0,6.0,0.5,0.0,0.0,0.0,4.0,4.0,1.0,3.0,2.0,0.0,0.0,1.0,2.0,10.0,-16.0,False,False,16.25
2,Herbert Jones,31,3.0,7.0,0.429,2.0,2.0,1.0,2.0,3.0,0.667,4.0,3.0,1.0,0.0,1.0,4.0,10.0,21.0,False,False,22.0
4,Herbert Jones,20,4.0,9.0,0.444,2.0,5.0,0.4,2.0,2.0,1.0,4.0,1.0,0.0,0.0,2.0,1.0,12.0,19.0,False,False,18.5
3,Herbert Jones,33,7.0,13.0,0.538,0.0,2.0,0.0,5.0,9.0,0.556,9.0,2.0,3.0,0.0,0.0,5.0,19.0,-6.0,False,False,39.25
1,Herbert Jones,35,7.0,12.0,0.583,2.0,4.0,0.5,1.0,2.0,0.5,7.0,2.0,3.0,0.0,2.0,3.0,17.0,-9.0,False,False,34.75
1,Herbert Jones,35,3.0,9.0,0.333,0.0,3.0,0.0,3.0,5.0,0.6,4.0,1.0,0.0,1.0,3.0,6.0,9.0,-1.0,False,False,16.0
4,Herbert Jones,19,1.0,6.0,0.167,0.0,4.0,0.0,1.0,2.0,0.5,3.0,2.0,1.0,3.0,2.0,3.0,3.0,18.0,False,False,16.75
0,Herbert Jones,38,4.0,12.0,0.333,1.0,5.0,0.2,3.0,5.0,0.6,3.0,3.0,4.0,3.0,4.0,3.0,12.0,0.0,False,False,32.75
4,Herbert Jones,27,5.0,9.0,0.556,0.0,2.0,0.0,7.0,8.0,0.875,4.0,3.0,3.0,0.0,1.0,4.0,17.0,10.0,False,False,32.0
4,Herbert Jones,18,3.0,7.0,0.429,1.0,4.0,0.25,2.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,3.0,9.0,15.0,False,False,15.5
1,Herbert Jones,31,2.0,3.0,0.667,0.0,0.0,0.0,3.0,3.0,1.0,2.0,2.0,0.0,2.0,0.0,4.0,7.0,16.0,False,False,16.5
3,Herbert Jones,22,4.0,7.0,0.571,2.0,3.0,0.667,0.0,1.0,0.0,3.0,2.0,0.0,1.0,0.0,4.0,10.0,3.0,False,False,19.75
2,Herbert Jones,29,1.0,5.0,0.2,0.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,3.0,0.0,2.0,4.0,4.0,-6.0,False,False,13.25
6,Immanuel Quickley,23,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,8.0,1.0,0.0,2.0,2.0,0.0,0.0,False,False,20.5
7,Immanuel Quickley,21,3.0,6.0,0.5,2.0,3.0,0.667,0.0,0.0,0.0,5.0,1.0,2.0,0.0,0.0,4.0,8.0,2.0,False,False,20.75
6,Immanuel Quickley,27,2.0,5.0,0.4,0.0,2.0,0.0,2.0,3.0,0.667,5.0,6.0,1.0,0.0,1.0,1.0,6.0,11.0,False,False,22.75
6,Immanuel Quickley,27,8.0,14.0,0.571,3.0,8.0,0.375,1.0,1.0,1.0,7.0,7.0,0.0,0.0,3.0,2.0,20.0,27.0,False,False,39.25
6,Immanuel Quickley,29,3.0,7.0,0.429,1.0,3.0,0.333,4.0,4.0,1.0,16.0,4.0,0.0,0.0,2.0,2.0,11.0,7.0,False,True,38.0
6,Immanuel Quickley,21,1.0,7.0,0.143,1.0,4.0,0.25,1.0,1.0,1.0,6.0,2.0,2.0,0.0,4.0,2.0,4.0,-5.0,False,False,17.0
7,Immanuel Quickley,23,8.0,17.0,0.471,1.0,4.0,0.25,7.0,8.0,0.875,1.0,5.0,3.0,1.0,0.0,3.0,24.0,5.0,False,False,41.25
6,Immanuel Quickley,18,2.0,9.0,0.222,0.0,5.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,1.0,4.0,-3.0,False,False,14.5
6,Immanuel Quickley,32,6.0,17.0,0.353,4.0,10.0,0.4,2.0,2.0,1.0,4.0,5.0,1.0,0.0,1.0,4.0,18.0,7.0,False,False,34.0
6,Immanuel Quickley,28,1.0,6.0,0.167,0.0,2.0,0.0,4.0,4.0,1.0,1.0,2.0,0.0,1.0,2.0,0.0,6.0,-1.0,False,False,11.25
7,Immanuel Quickley,26,0.0,5.0,0.0,0.0,3.0,0.0,6.0,6.0,1.0,6.0,1.0,2.0,0.0,3.0,0.0,6.0,-8.0,False,False,17.5
7,Immanuel Quickley,18,3.0,6.0,0.5,2.0,3.0,0.667,3.0,4.0,0.75,3.0,3.0,0.0,0.0,3.0,1.0,11.0,-5.0,False,False,18.75
6,Immanuel Quickley,25,5.0,10.0,0.5,3.0,6.0,0.5,0.0,0.0,0.0,3.0,2.0,4.0,0.0,0.0,5.0,13.0,18.0,False,False,29.25
6,Immanuel Quickley,25,6.0,8.0,0.75,4.0,5.0,0.8,2.0,2.0,1.0,3.0,4.0,1.0,0.0,0.0,3.0,18.0,11.0,False,False,31.75
7,Immanuel Quickley,22,7.0,12.0,0.583,0.0,2.0,0.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,3.0,3.0,15.0,-3.0,False,False,20.75
7,Immanuel Quickley,19,2.0,7.0,0.286,1.0,4.0,0.25,2.0,3.0,0.667,3.0,3.0,0.0,0.0,1.0,1.0,7.0,-6.0,False,False,15.25
6,Immanuel Quickley,27,5.0,11.0,0.455,2.0,4.0,0.5,2.0,4.0,0.5,4.0,3.0,3.0,1.0,1.0,1.0,14.0,11.0,False,False,32.0
7,Isaac Okoro,21,0.0,3.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,24.0,False,False,13.5
3,Isaac Okoro,26,1.0,5.0,0.2,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,-4.0,False,False,1.75
6,Isaac Okoro,24,2.0,3.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,3.0,4.0,-9.0,False,False,9.0
7,Isaac Okoro,17,0.0,2.0,0.0,0.0,0.0,0.0,3.0,4.0,0.75,3.0,2.0,1.0,0.0,2.0,3.0,3.0,0.0,False,False,10.75
4,Isaac Okoro,20,1.0,4.0,0.25,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,2.0,-5.0,False,False,6.5
2,Isaac Okoro,32,1.0,11.0,0.091,0.0,5.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,1.0,2.0,2.0,-13.0,False,False,11.25
7,Isaac Okoro,15,1.0,3.0,0.333,0.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,4.0,8.0,False,False,6.75
7,Isaac Okoro,29,4.0,8.0,0.5,2.0,5.0,0.4,3.0,5.0,0.6,4.0,2.0,0.0,0.0,1.0,2.0,13.0,26.0,False,False,21.5
7,Isaac Okoro,20,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,3.0,16.0,False,False,12.25
